source,target
107069,9703220
302237,203261
9708399,9506477
212050,9507294
207108,9908371
2035,9406430
9311291,9306295
208114,9711292
9912217,9602207
8094,9402223
209337,203223
210410,9906234
9904485,9807344
202247,103074
10264,9907245
206306,10296
210198,110365
12142,9812289
207370,9205235
104101,8009
6261,9703392
9702387,9307285
9706245,9604202
9906435,9901245
6078,9905220
212136,9402358
8238,9810333
4013,9912251
9608247,9312359
9307211,9302318
9606466,9404355
205044,7327
112235,9510439
208067,208012
110213,9807572
12138,9310379
9805481,9708362
5286,9912498
204248,9611375
9507246,9406271
6251,9207279
212263,211404
9902208,9501281
201121,9707409
8007,7333
111239,105044
210398,11079
9901241,9411274
4096,9304205
206065,204079
7307,7091
108236,9902251
211395,206072
9604202,9602265
203043,9907454
9810280,9807278
9195,9303230
9609270,9501249
9911409,9903244
9904262,9812260
9503461,9307247
11330,5303
9903350,9809489
11270,9805315
202186,9609233
11048,2199
9403398,9308258
9903333,9608224
9807329,9411365
9910364,9407339
2053,9606295
9609504,9511228
9503328,9501364
212064,9412385
2232,9911323
1105,9607254
11087,9609358
109291,9912463
9608403,9602366
105103,9809311
9809414,9303251
9805261,9608242
101093,9907423
9704376,9602322
4172,9506451
104202,9801230
211211,9807522
9806354,9602414
102270,9707209
8238,9911522
3263,9402323
208218,204360
212250,9411338
9701424,9410258
110173,9306253
112312,9707546
9710500,9610260
9801227,9708430
9711219,9205213
9806504,9511464
9906341,9707242
212172,9308363
9609425,9403256
9905347,9712319
11312,9906321
302133,9504372
9501360,9409408
111232,5110
9907319,9412374
209267,205220
9603310,9505304
3240,9911251
301062,5024
4008,9812336
106345,11370
9804416,9411323
203158,9501287
208092,1005
9902419,9808444
9810365,9703240
9906511,9903288
9903474,9712535
210122,9611438
102178,9606238
112345,12017
10151,9401271
9708227,9612233
9255,9410304
210293,9314
9811239,9603448
110255,9901288
108233,9804227
203271,109100
5309,9906277
211080,102074
9906508,9809475
9707349,9302225
209249,9906551
8050,9701253
106344,8065
9805494,9601324
11298,9702367
209310,9905509
9706387,9705341
9911524,9607437
10215,9504404
9809389,9601353
9404217,9204225
211103,9805303
9602304,9501392
9905533,9707390
205216,202058
106120,9911276
205059,9605281
109217,9903451
9912358,9406241
9708373,9308342
4011,9610549
210428,112345
9904238,9702216
210360,9609279
9909508,9503259
10229,7313
9708330,9705395
9908230,9309289
9612328,9506448
204211,9311205
9229,9903388
9702227,9603286
112312,9512396
9709247,9503208
206248,9908352
109167,9908483
9910550,9910295
9812530,9704357
212306,211145
105040,9805446
9901270,9508220
207231,9809301
7291,9903448
9709318,9604339
4060,9508379
6312,7018
1003,9905313
9603448,9304225
212112,110002
9512308,9312266
9804299,9708395
9911405,9701358
9906298,9610490
110033,9506269
110295,9610204
9607233,9406287
8333,9902323
9611450,9409296
206125,9801363
9909369,9601205
9611346,9603345
9803237,9710501
9911205,9704207
3154,9408226
9504423,9303255
9601357,9404311
108222,9704298
201139,9811291
9503311,9308289
112086,9811382
3118,9908439
9812283,9810266
9707540,9703299
212167,9812472
109238,3323
211236,9904303
9809311,9404282
9804399,9610325
211169,8287
9804299,9701390
210343,9907506
111064,9337
9910221,9801222
9908395,9906434
104218,102252
6036,9711516
9508262,9311325
9909337,9406359
210291,105213
9710325,9210253
9901228,9808296
9906456,9504342
9912483,9808404
210002,9902256
9902251,9402253
9710288,9511272
9402226,9303274
9909478,9707521
9705236,9703299
9905359,9408242
108178,4095
2066,9912260
9905212,9806506
9906345,9807344
9912478,9902297
9909434,9612217
9612436,9310291
9610482,9602361
9607235,9603314
5256,9805473
9612327,9412393
112108,9806305
9902237,9408226
302067,7223
9608311,9408234
9910202,9902436
9707498,9308292
9907347,9904211
9906265,9802445
9506273,9307243
9901208,9807327
9501219,9305205
9912420,9602281
201071,9611218
9508358,9408222
9711227,9705264
10326,9905338
9711286,9411233
9703458,9507310
9505267,9402221
110012,4159
9807229,9801228
11059,9207227
6132,9804253
6259,9901277
211456,106169
112013,106345
108155,11337
9701206,9506380
9912279,9902323
301061,9904248
212150,9610337
9804420,9802238
9100,9707476
9904327,9803257
7355,9604402
112309,9907214
211068,204314
9908219,9902292
202058,9212278
112291,9207241
210210,9905543
204016,9905463
204200,106327
9603208,9410295
3252,9606208
9604404,9602400
9906465,9801208
9703432,9703324
210431,9601237
9408310,9305232
9610297,9604208
212058,102122
9709324,9703436
9707223,9602223
103024,11387
204251,108250
9609511,9606237
206013,1113
103032,4044
9910553,9902371
302101,9501369
11333,9910247
9710277,9608330
5045,9611353
104146,9512398
106288,4139
10029,9209205
9809598,9205220
9608214,9408275
208209,9511385
9903532,9811275
108082,103320
9806510,9308229
9707513,9501266
9603335,9410353
9912463,9511342
9711287,9702276
9905530,9709394
9810438,9503486
7013,9512377
9601308,9612287
211154,9408332
9808317,9311372
9906301,9703422
9808451,9504342
209029,10017
11324,9906273
108175,9129
210294,109036
1231,9704452
9704455,9503433
5276,9910320
9706420,9512218
6280,9911347
9809215,9410360
105097,9511385
9506337,9411229
110252,9208213
111258,9509378
9702229,9411219
11349,9604223
9605387,9203203
10275,9405424
9810291,9403338
9803314,9304257
111164,110200
9703419,9603290
202063,110064
203223,9811291
9712319,9702265
108159,9803367
9903305,9308349
9610462,9409446
9705405,9604242
9801425,9308222
9709257,9409326
8009,9608231
112158,108073
9712282,9610325
9904288,9408318
106085,9811381
9911527,9412293
102047,10225
9908512,9804238
9908296,9806489
9712510,9605224
107112,9606399
9701276,9401352
9907491,9711231
9510246,9207279
110141,109008
12247,6026
111411,9701421
205106,9232
106089,101106
206072,202122
101032,9803393
110062,9909489
9811300,9211286
9905268,9210208
9703258,9612453
2292,9807479
103121,9905312
7243,9904210
9608338,9306230
9610461,9409440
3096,9711231
212022,105052
101042,9505320
9505410,9306337
9612262,9304257
204115,9903439
9507246,9503377
9503355,9211284
12034,9907573
210007,107011
211029,103088
9905372,9812280
8161,9605231
211322,111324
9601356,9303272
9610322,9405389
208209,8308
9503400,9306298
9707270,9701248
207212,5181
205232,6172
207213,9907446
7349,9511210
104266,9901388
207373,9702315
9602430,9312272
9804325,9406328
212367,9505266
204320,1243
208273,9805470
9612210,9604412
302010,4014
9703290,9402360
1253,9712225
9512308,9311345
9902234,9809367
11027,9906478
9607236,9602374
2155,9806387
9512241,9503331
9706239,9610339
205279,7176
9702299,9407401
111080,9612364
9911224,9607372
9706319,9608481
106009,10322
9909267,9312245
9909391,9212278
109051,9906318
9808404,9704286
211165,9407260
207157,112103
10087,9904399
9906401,9707286
9703216,9509299
9712221,9603420
202227,9405407
9812367,9705442
103072,102204
9702424,9504431
9611409,9311222
9803308,9207221
202211,104186
9602240,9411285
12298,12142
9702217,9606416
108111,2193
9906205,9903488
112126,9308349
204276,11215
9909243,9409380
9603266,9512320
9099,9910333
9412374,9405252
9610340,9502210
9806322,9804285
103033,7160
211007,9803237
5280,9501372
106195,2291
111232,9608401
9905226,9605298
104283,9505325
102211,9709258
9904248,9703464
104218,3055
9612378,9602351
9908352,9508271
9912393,9801308
112128,9803455
105326,9904355
9909221,9310350
201150,8186
9606415,9601392
9607309,9511336
9908345,9805318
212254,9811428
302033,108100
102121,3203
9803454,9702331
205236,11289
9510400,9302295
201033,5066
102213,3258
9704376,9610357
301023,111055
3069,9909560
9905372,9807298
206303,9603450
301088,103100
9602238,9406395
9901260,9511288
9711262,9507460
211233,9904206
205189,9709388
301234,206292
104100,9905242
9357,8208
8038,9802362
9712335,9503280
9612421,9311339
9811387,9804403
110083,12007
103289,9610451
9503467,9306220
9603383,9409380
212123,9605446
9611310,9403224
105040,9303293
302069,9410360
211302,211089
12214,7176
301220,204111
108225,9807344
9902474,9811457
9711368,9605434
301003,9306337
9808313,9207214
11011,2132
9512335,9410231
1050,9905226
202111,108127
9337,9804252
203210,9702393
9812377,9506305
9910392,9604387
301084,9706377
9505384,9209232
112354,2047
9503304,9401284
9909482,9804453
102327,101009
9810512,9705274
103266,5172
9705206,9501394
5176,5101
9710435,9409463
104145,9801353
9903477,9701396
9511204,9403358
9707443,9504314
111229,1005
9605354,9312291
9805378,9712257
208089,204286
9809484,9804437
208240,202101
9507212,9311214
9901429,9503437
5276,9403349
209376,203079
9807552,9712488
9911243,9907460
102051,9604393
9906297,9808301
104033,7109
9704272,9310332
9912387,9905467
112172,9810442
101336,12216
11355,9704412
9905394,9310276
9702230,9607324
6042,9503356
9711246,9606207
10060,8294
12111,9610231
9512330,9307291
210093,9904301
9606270,9601345
206248,9511288
9611255,9404282
9312278,9301288
12096,3086
9605238,9211228
9612281,9410265
112057,9707342
206068,9706450
9711384,9404357
4159,9804290
9907518,9507378
9808439,9303317
9405218,9305306
9307329,9207265
206169,104044
9601208,9501341
301051,9411248
106034,9805442
212037,9803297
9907260,9801386
9604318,9511443
9907448,9707313
207139,112247
9909259,9703327
211252,10051
208096,9605317
9411313,9308361
9810545,9210253
109125,9504373
7348,9301244
9711238,9306320
2262,9804398
11313,8022
207231,9807502
101221,9503476
9709506,9705479
209290,9806471
211404,5064
9801251,9702392
9908483,9702389
301237,209358
110278,9802433
302155,301015
9711316,9611383
9911327,9606388
9806263,9804398
210443,103320
9509390,9312291
211283,209303
110155,10201
9505393,9301212
9712494,9707263
105140,9705366
9907377,9504234
211154,9512380
105072,8171
302189,9806263
9810546,9810215
209100,102033
105343,3199
9407343,9306289
4023,9608308
9912295,9903399
211202,7198
301243,201206
7137,9409255
9609526,9607306
210066,202218
9708310,9702357
107220,9807319
9704376,9409371
9712239,9601365
106103,9409375
10198,4044
9707399,9603257
201016,9503375
5027,9209232
9501355,9401357
201071,9905359
205148,9909404
9703375,9703279
9510419,9504246
9704207,9611207
9803459,9708382
9712323,9307291
8183,9411276
1092,9805496
102072,9910483
9410330,9305335
9803398,9701399
207050,9912236
9912497,9903363
204153,9702381
205160,9709356
104317,104151
9910445,9806279
108018,9712462
9610501,9501281
9411307,9409349
9808232,9711264
9708327,9308262
9812251,9705290
7066,9910231
101336,10304
9510219,9207279
212207,103259
106322,9811337
9807489,9705295
7309,9903388
9810469,9405431
102037,9901260
9911295,9712368
9904395,9807235
207055,9706412
207339,206066
106219,9811291
9909241,9709305
9512225,9412324
12056,9808211
9810371,9808412
9610459,9507418
9512352,9407269
101042,9807434
9708437,9307312
210146,5211
110189,8019
209146,9805470
101189,9812287
9905424,9602277
9810276,9711484
9809235,9310311
103148,102264
9705268,9302208
9132,9311346
9709301,9508362
3313,9901258
204056,9510301
9706348,9601247
9909229,9506399
9411268,9308276
206216,9807434
212123,210139
5227,9303284
11114,1243
10336,9605317
9907512,9604388
211035,204290
201127,9603327
204308,9310358
6178,9801349
9508393,9506448
212365,9706391
9908395,9511341
103284,4034
105196,2147
8050,9906310
9511421,9310212
9707380,9602325
9908451,9705339
9604412,9402364
211467,9808312
9707254,9705264
9907331,9412281
9408319,9212305
302092,202239
9804456,9512253
9911209,9902348
5276,9905549
9708402,9604309
9701325,9502260
1306,9708483
101102,9809401
110407,10075
9604319,9403295
106149,12313
109140,9703349
9801204,9406289
9608406,9604202
205064,9410233
7133,9909203
201150,9902255
209262,206071
9609497,9504307
9907227,9707347
102063,9904225
5006,9804363
204210,9406337
201071,9506260
9812235,9806376
9812234,9405389
9505238,9306320
9606383,9403338
108177,112074
210436,9905252
109173,9711396
1082,9807264
9806220,9607254
110255,103256
9701423,9608458
9901319,9709267
9712386,9502300
101297,9908225
205330,9808371
9608203,9305225
9908504,9810269
9812530,9712445
202030,106258
110341,102344
204331,108014
9612280,9607213
12123,9708456
112134,102146
9905423,9904425
203090,11264
3212,9811460
211378,9808301
211338,9802334
9803259,9505326
8153,9811350
110073,4050
9605220,9410388
202247,106258
9412381,9410250
111168,9710316
9912214,9905205
12313,9803415
9905213,9303241
110115,9912353
9804434,9802289
9902331,9601375
9510422,9504353
206105,108144
302033,106128
101202,9802277
9310362,9205228
9901328,9511228
9710488,9701361
207223,203175
106012,9509311
204191,103275
301079,108037
206186,9244
104120,104300
9409352,9303205
9504263,9401249
9504393,9409215
12322,9802418
9269,9808270
9505397,9405204
202222,9511363
212059,9805274
10176,6321
7224,9907389
9903494,9810289
209161,9607440
209018,9811428
2113,9901324
7170,9905437
112209,9906542
210398,9307230
102252,11245
9508337,9406382
203270,102081
1166,9904267
110329,9811447
302192,208043
9803369,9606201
9911235,9710521
9802277,9602232
111391,9511228
9706428,9706212
9808373,9612325
103028,9705417
210147,9807344
9810257,9712495
206102,112102
106351,9905330
204145,2192
205057,106098
6312,9808232
101336,10008
106116,1002
9811252,9802445
9707211,9610368
9705290,9608375
9905369,9812300
9701384,9508347
9601280,9502340
9812377,9805478
9607239,9507250
9803306,9602351
209177,112004
210409,9812448
9903461,9411426
103217,9512203
9508355,9304255
9509324,9210253
212296,9805380
9902271,9806534
9912451,9612437
302016,206092
203161,7005
9801406,9308272
9606386,9204225
12361,9811311
104026,9409440
9911313,9511267
4148,9406296
9911427,9908432
9810308,9809381
203198,101091
9704428,9612385
9904271,9305275
9702423,9609511
9807572,9512406
9804310,9702243
9810371,9806359
101336,9801443
205193,9902451
9908309,9611243
9602208,9506292
9811323,9803466
10274,9604404
9609240,9203203
104020,9204229
9903470,9605297
9912282,9906456
9706242,9604370
112204,9805222
210429,201127
7083,9508386
9905284,9506248
208154,206290
9704347,9508343
3122,9302207
12114,9908364
5109,9904276
201134,9811428
208083,112089
208043,9801430
101305,9811239
112241,112138
9909248,9906296
105136,9210211
9810520,9502418
9707255,9702241
201071,9608231
9807278,9802358
211380,102227
9712381,9411274
10284,6336
107089,9808317
9901246,9303202
2122,9902256
9903441,9805233
212123,203258
9907446,9806413
9709391,9605460
9707419,9610405
9705287,9602203
9610245,9603285
9905517,9810466
1062,9506378
9912289,9603249
9809255,9510449
9804305,9411357
9803309,9702343
9510324,9401306
108002,107266
2127,9412249
9705358,9511363
4103,9905472
212397,9601360
301167,9804304
9712345,9412327
9305340,9203225
201165,11348
104116,102319
12234,9907509
207042,106246
107271,9812230
9912478,9512368
9702431,9303291
9907422,9902443
105327,9704412
9904279,9808355
108238,102323
301236,9310379
204152,9907360
9707515,9310316
201071,9806468
9611247,9407408
201165,9305309
112238,9410231
211219,106037
301064,9306309
108245,106116
9906485,9409250
9908391,9809467
9604316,9405398
9305236,9210260
211179,112286
301238,211363
11295,9907520
9307322,9212305
105011,9310311
1104,9910225
9910309,9908323
9132,9301236
210003,206100
9711227,9812448
211245,110253
9803382,9705290
9903387,9809470
204129,112003
12105,9505235
212141,9606384
210323,9403341
9709356,9310374
9709444,9702270
104187,9710371
9801230,9508250
105155,5025
9911329,9903448
104098,9908458
101294,9810240
9809345,9705366
205315,201030
3219,9906525
104249,103099
207330,9811202
9608242,9401308
9903334,9802314
205016,204205
9903454,9606411
112009,10347
9903327,9807358
9811272,9408254
9708201,9503313
211419,12259
8230,9808213
8102,9908293
112025,11260
9412228,9410324
9911374,9905269
9907225,9305267
108236,9712428
110417,9902275
9808354,9408253
1304,9806239
102087,9606337
9802385,9511315
9912407,9606364
211378,206077
9401356,9305306
209323,9612457
101180,9612454
9709274,9511210
9707232,9704296
9904408,9402363
204031,111209
110230,9711231
9511469,9205237
9904464,9806260
302262,9906212
209310,204254
108238,9905221
9701415,9205228
9905461,9808307
7159,9604311
9610519,9507369
111324,9702292
9906269,9802289
109064,1230
207151,9702367
9905437,9704277
9809554,9509389
9908405,9502250
105160,9311357
9902202,9609209
302010,3042
9905466,9802422
9603261,9409453
9802305,9706412
9602332,9211322
12049,9905501
112338,9607437
7242,9911479
9809346,9602232
9802419,9412343
210045,207228
9708491,9410342
9608429,9509313
9604343,9511444
9161,9504256
9811410,9609339
9701231,9304307
301053,9812266
102037,7220
9610510,9602396
12031,9703442
9905226,9606443
9512348,9403274
206169,9303308
9903535,9505289
9407402,9405341
6343,9602260
102205,9802334
9706227,9503444
8152,7142
108182,9807353
9910539,9709353
9711246,9610222
9501265,9406263
5117,1046
6278,9909558
103048,10194
209331,9704423
111244,9311205
204217,9808272
